Bericht;Bereich;Modell;Groesse;Run;Szenariotyp;Phase;Schrittart;Aufgabe;Status;Dauer [s];SLM-Zeit [s];Prompt-Tokens;Output-Tokens;Tokens gesamt;Formatreparaturen;Modellneustarts;Abbrueche;Timeouts;Abbruchgrund;Fehlerart;Neustart;Timeout
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:ARM_gut_S3->Marketing_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:ARM_gut_S3->TRM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:ARM_gut_S3->PM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:ARM_gut_S3->PM_gut_S3:attempt:1;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:ARM_gut_S3->PM_gut_S3:attempt:2;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:ARM_gut_S3->PM_gut_S3:attempt:3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:BPM_gut_S3->CM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:Marketing_gut_S3->CM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:BPM_gut_S3->TRM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:Marketing_gut_S3->TRM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:Marketing_gut_S3->TRM_gut_S3:attempt:1;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:TRM_gut_S3->CM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:PM_gut_S3->CM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:PM_gut_S3->CM_gut_S3:attempt:1;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:PM_gut_S3->CM_gut_S3:attempt:2;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;format_repair:intermodel:controlled_phase3:PM_gut_S3->CM_gut_S3:attempt:3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;slm_request_started;intermodel:controlled_phase3:PM_gut_S3->TRM_gut_S3;;;;;;;;;;;;;;
3;Intermodellbeziehungen;Gemma 4;4B;1;controlled;3;pipeline_finished;;COMPLETED_WITH_ERRORS;1110.7678135599708;1099.791008691187;109712;50354;160066;11;0;;0;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;pipeline_started;;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->CM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->CM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->CM_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->BPM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->BPM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->BPM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->BPM_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->Marketing_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->Marketing_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->Marketing_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->Marketing_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->CustomerOrder_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->CustomerOrder_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->CustomerOrder_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->Handle_Order_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->Handle_Order_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->Handle_Order_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->Handle_Order_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->TRM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->TRM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->TRM_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:GM_gut_S4->PM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->PM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->PM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:GM_gut_S4->PM_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->GM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->BPM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:ARM_gut_S4->BPM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:ARM_gut_S4->BPM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:ARM_gut_S4->BPM_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->Marketing_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:ARM_gut_S4->Marketing_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:ARM_gut_S4->Marketing_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:ARM_gut_S4->Marketing_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->CustomerOrder_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->Handle_Order_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:ARM_gut_S4->PM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:BPM_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:Marketing_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:Marketing_gut_S4->CM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:CustomerOrder_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:Handle_Order_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:BPM_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:Marketing_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:CustomerOrder_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:Handle_Order_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:Handle_Order_gut_S4->TRM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:Handle_Order_gut_S4->TRM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:Handle_Order_gut_S4->TRM_gut_S4:attempt:3;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:TRM_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:TRM_gut_S4->CM_gut_S4:attempt:1;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;format_repair:intermodel:controlled_phase4:TRM_gut_S4->CM_gut_S4:attempt:2;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:PM_gut_S4->CM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;slm_request_started;intermodel:controlled_phase4:PM_gut_S4->TRM_gut_S4;;;;;;;;;;;;;;
4;Intermodellbeziehungen;Gemma 4;4B;1;controlled;4;pipeline_finished;;COMPLETED_WITH_ERRORS;2406.7304982260102;2384.188545093988;224516;110909;335425;32;0;;0;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;pipeline_started;;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;OK;0.1308608210000557;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;OK;0.13693455600002835;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;OK;0.1342258629999833;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;OK;0.13966663600012907;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;OK;0.14327718799995637;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;OK;0.1337041059996409;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->BPM_gut_Overview;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->TRM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:GM_gut_S1->PM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:ARM_gut_S1->GM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:ARM_gut_S1->BPM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:ARM_gut_S1->BPM_gut_Overview;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:ARM_gut_S1->TRM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:ARM_gut_S1->PM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:BPM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:BPM_gut_Overview->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:BPM_gut_S1->TRM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:BPM_gut_Overview->TRM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:TRM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:TRM_gut_S1->CM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:TRM_gut_S1->CM_gut_S1;OK;0.12931419399956212;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:TRM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:PM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_attempt_aborted;intermodel:controlled_phase1:PM_gut_S1->CM_gut_S1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_service_restart_finished;intermodel:controlled_phase1:PM_gut_S1->CM_gut_S1;OK;0.1432614179993834;;;;;;;;;;;;120.0
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:PM_gut_S1->CM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;slm_request_started;intermodel:controlled_phase1:PM_gut_S1->TRM_gut_S1;;;;;;;;;;;;;;
5;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;1;pipeline_finished;;OK;5821.010262705;3575.4860674939996;46020;140363;186383;0;8;;0;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;pipeline_started;;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;OK;0.12566058999982488;;;;;;;;;;;;120.0
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;OK;0.13507235099950776;;;;;;;;;;;;120.0
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;OK;0.13397115400039183;;;;;;;;;;;;120.0
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->CM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;OK;0.1286227329992471;;;;;;;;;;;;120.0
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;OK;0.13552259100015362;;;;;;;;;;;;120.0
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->BPM_gut_Overview2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->TRM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:GM_gut_S2.2->PM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:ARM_gut_S2.2->GM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:ARM_gut_S2.2->BPM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:ARM_gut_S2.2->BPM_gut_S2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:ARM_gut_S2.2->BPM_gut_S2.2;OK;0.14212828800009447;;;;;;;;;;;;120.0
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_request_started;intermodel:controlled_phase2:ARM_gut_S2.2->BPM_gut_S2.2;;;;;;;;;;;;;;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_attempt_aborted;intermodel:controlled_phase2:ARM_gut_S2.2->BPM_gut_S2.2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
6;Intermodellbeziehungen;Qwen3.5;4B;1;controlled;2;slm_service_restart_finished;intermodel:controlled_phase2:ARM_gut_S2.2->BPM_gut_S2.2;OK;0.13431583100100397;;;;;;;;;;;;120.0
